STATE,ST_CASE,YEAR,MONTH,DAY,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD,TWAY_ID,TWAY_ID2,ROUTE,FUNC_SYS,FUNC_SYSNAME,RUR_URB,RUR_URBNAME,RELJCT1,RELJCT1NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,SP_JUR,SP_JURNAME,NHS,NHSNAME,RD_OWNER,RD_OWNERNAME,PEDS,FATALS,PERSONS,VE_TOTAL,COUNTY,COUNTYNAME,CITY,CITYNAME
4,40647,2010,12,26,1,18,57,32.32318333,-110.992738890,ORANGE GROVE RD,VIA RANCHERO,6,,,,,0,,3,,1,,2,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40667,2010,12,15,4,99,99,32.18379444,-110.956780560,I-10,,1,,,,,0,,1,,1,,3,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40676,2010,11,15,2,1,14,32.23595556,-111.016452780,SPEEDWAY BLVD,,6,,,,,0,,1,,1,,2,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40694,2010,12,30,5,18,10,32.13399167,-110.969855560,VALENCIA RD,,6,,,,,0,,1,,1,,3,,10,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40035,2011,1,31,2,21,1,32.22782778,-110.981663890,I-10,,1,,,,,0,,1,,1,,3,,1,,8,,0,,0,,1,,,,1,1,3,2,19,,530,
4,40037,2011,1,7,6,22,5,32.17301944,-110.968244440,6TH AVE,,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,0,,,,1,1,2,1,19,,530,
4,40065,2011,2,19,7,15,17,32.16289722,-110.943438890,CAMPBELL AVE,,6,,,,,0,,1,,1,,1,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40133,2011,3,9,4,14,42,32.15219722,-110.943566670,CAMPBELL AVE,MINORKA ST,6,,,,,0,,3,,4,,1,,1,,33,,0,,0,,0,,,,1,1,2,1,19,,530,
4,40136,2011,3,30,4,16,8,32.22894444,-110.997200000,ST MARYS RD,CHEROKEE AVE,6,,,,,0,,3,,1,,1,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40190,2011,4,19,3,20,31,32.26493611,-110.931733330,FORT LOWELL RD,,6,,,,,0,,1,,1,,2,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40239,2011,5,30,2,16,59,32.12607500,-110.969058330,MISSIONDALE RD,,6,,,,,0,,1,,4,,1,,1,,8,,0,,0,,0,,,,1,1,1,2,19,,530,
4,40300,2011,6,18,7,22,8,32.15243611,-110.986744440,I-19,,1,,,,,0,,1,,1,,2,,1,,9,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40390,2011,7,1,6,19,58,32.17783333,-110.995336110,AJO WAY,,6,,,,,0,,1,,1,,5,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40472,2011,9,7,4,19,18,32.15735833,-110.977508330,12TH AVE,,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,0,,,,2,1,2,1,19,,530,
4,40484,2011,9,20,3,1,4,32.22603889,-110.981091670,I-10,,1,,,,,1,,1,,2,,3,,1,,8,,0,,0,,1,,,,1,1,1,2,19,,530,
4,40493,2011,8,7,1,20,34,32.20695833,-110.922308330,22ND ST,RANDOLPH PKWY,6,,,,,0,,2,,1,,3,,10,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40509,2011,9,4,1,9,4,32.17720000,-110.809375000,ESCALANTE RD,CALEXICO AVE,6,,,,,0,,3,,4,,1,,1,,9,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40512,2011,9,8,5,17,53,32.19977778,-110.904505560,29TH ST,,6,,,,,0,,1,,1,,1,,10,,8,,0,,0,,0,,,,1,1,4,2,19,,530,
4,40516,2011,9,13,3,19,3,32.20689444,-110.898777780,22ND ST,,6,,,,,0,,1,,1,,3,,10,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40567,2011,9,15,5,19,10,32.23625833,-110.882730560,SPEEDWAY BLVD,,6,,,,,0,,1,,1,,3,,10,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40573,2011,9,28,4,20,18,32.16614167,-110.956202780,PARK AVE,TENNESSEE ST,6,,,,,0,,3,,1,,2,,1,,8,,0,,0,,0,,,,1,1,2,2,19,,530,
4,40606,2011,10,14,6,17,37,32.22322500,-110.969430560,PENNINGTON RD,,6,,,,,0,,1,,1,,5,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40614,2011,10,21,6,9,18,32.25071944,-110.866663890,GRANT RD,SAHUARA AVE,6,,,,,0,,2,,1,,1,,1,,9,,0,,0,,1,,,,1,1,2,2,19,,530,
4,40659,2011,12,2,6,5,29,32.12008333,-110.866288890,I-10 FRONTAGE RD,,7,,,,,0,,1,,1,,2,,2,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40698,2011,11,19,7,19,43,32.23795556,-110.909738890,ALVERNON WAY,BELLEVUE ST,6,,,,,0,,2,,1,,2,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40703,2011,12,6,3,8,17,32.22159722,-110.883666670,BROADWAY BLVD,ROSEMONT BLVD,6,,,,,0,,2,,1,,1,,1,,8,,0,,0,,1,,,,1,1,2,1,19,,530,
4,40705,2011,12,23,6,22,49,32.25034444,-110.964130560,GRANT RD,3RD AVE,6,,,,,0,,2,,1,,3,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40707,2011,12,29,5,13,26,32.20695000,-110.922325000,22ND ST,RANDOLPH PKWY,6,,,,,0,,2,,1,,1,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40025,2012,1,17,3,22,24,32.17625278,-110.9423278,I-10,,1,,,,,1,,1,,1,,2,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40067,2012,2,2,5,19,51,32.3125,-110.978175,SR-77,,3,,,,,0,,1,,1,,2,,1,,8,,0,,0,,1,,,,1,1,2,1,19,,530,
4,40153,2012,3,7,4,8,40,32.22121944,-110.9095222,ALVERNON WAY,BROADWAY RD,6,,,,,0,,2,,1,,1,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40154,2012,3,20,3,12,7,32.23215833,-110.909675,ALVERNON WAY,,6,,,,,0,,1,,4,,1,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40328,2012,6,7,5,19,30,32.33276944,-111.0128972,LA CHOLLA BLVD,OMAR DR,6,,,,,0,,2,,1,,5,,1,,15,,0,,0,,0,,,,1,1,3,1,19,,530,
4,40367,2012,7,5,5,22,2,32.13371667,-110.9991778,VALENCIA RD,,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,0,,,,1,1,4,1,19,,530,
4,40427,2012,8,4,7,21,47,32.22912222,-110.9824444,I-10,,1,,,,,0,,1,,1,,3,,1,,8,,0,,0,,1,,,,1,1,13,7,19,,530,
4,40487,2012,8,13,2,22,32,32.27943056,-110.9610778,1ST AVE,,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40490,2012,8,20,2,1,52,32.23610556,-110.8863444,SPEEDWAY BLVD,,6,,,,,0,,1,,1,,3,,10,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40501,2012,8,20,2,23,30,32.166025,-110.9241417,I-10,,1,,,,,0,,1,,1,,3,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40580,2012,9,18,3,18,14,32.272175,-110.9482389,PRINCED RD,,6,,,,,0,,1,,1,,5,,1,,9,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40581,2012,9,27,5,18,48,32.163125,-110.9434389,CAMPBELL AVE,,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40670,2012,11,30,6,0,3,32.20287778,-110.9094389,ALVERNON WAY,,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40006,2013,1,7,2,10,11,32.13419444,-110.9260667,VALENCIA RD,COUNTRY CLUB RD,6,,,,,0,,2,,1,,1,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40064,2013,2,1,6,18,25,32.28375278,-110.9438194,CAMPBELL AVE,,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,1,,,,1,1,2,1,19,,530,
4,40073,2013,2,9,7,19,45,32.20681389,-110.9716722,22ND ST,8TH AVE,6,,,,,0,,2,,1,,2,,1,,8,,0,,0,,1,,,,1,1,5,1,19,,530,
4,40077,2013,2,11,2,18,45,32.26473611,-110.9743917,FORT LOWELL RD,CASTRO AVE,6,,,,,0,,3,,1,,2,,2,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40110,2013,3,17,1,7,58,32.20708889,-110.9074583,22ND ST,LONGFELLOW AVE,6,,,,,0,,3,,1,,4,,1,,8,,0,,0,,0,,,,1,1,2,1,19,,530,
4,40161,2013,3,11,2,19,0,32.28942222,-111.0031944,RUTHRAUFF RD,,9,,,,,0,,1,,1,,2,,1,,8,,0,,0,,0,,,,1,1,2,1,19,,530,
4,40192,2013,4,4,5,11,40,32.22099167,-110.8922361,SWAN RD,,6,,,,,0,,1,,1,,1,,10,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40334,2013,6,28,6,20,42,32.25055833,-110.8884361,GRANT RD,ARCADIA AVE,6,,,,,0,,3,,1,,3,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40373,2013,7,3,4,17,32,32.22146111,-110.9438333,BROADWAY RD,CAMPBELL AVE,6,,,,,0,,2,,1,,1,,1,,9,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40381,2013,7,7,1,9,53,32.23609722,-110.9011667,SPEEDWAY BLVD,COLUMBUS BLVD,6,,,,,0,,2,,1,,1,,1,,12,,6,,0,,0,,,,1,1,10,2,19,,530,
4,40387,2013,7,15,2,16,46,32.15968611,-110.9434139,CAMPBELL AVE,,6,,,,,0,,1,,1,,1,,10,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40449,2013,8,9,6,22,59,32.16333889,-110.9551,IRVINGTON RD,FREMONT AVE,6,,,,,0,,3,,1,,3,,1,,8,,0,,0,,1,,,,1,1,3,1,19,,530,
4,40463,2013,8,25,1,21,34,32.20676111,-110.9774361,22ND ST,OSBORNE AVE,6,,,,,0,,2,,1,,6,,10,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40471,2013,8,3,7,22,12,32.25034167,-110.9649083,GRANT RD,AVENIDA EL CAPITAN,6,,,,,0,,3,,1,,3,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40517,2013,9,13,6,19,8,32.19035833,-110.999275,MISSION RD,,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40549,2013,9,29,1,18,30,32.23609167,-110.9095611,SPEEDWAY BLVD,ALVERNON WAY,6,,,,,0,,2,,1,,5,,1,,8,,0,,0,,0,,,,3,1,1,1,19,,530,
4,40589,2013,10,5,7,18,28,32.192025,-110.8370778,GOLF LINKS RD,CALLE YUCATAN,6,,,,,0,,2,,1,,5,,1,,9,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40597,2013,10,19,7,14,59,32.23609167,-110.9161278,SPEEDWAY BLVD,RICHEY BLVD,6,,,,,0,,2,,1,,1,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40638,2013,11,17,1,18,35,32.18876667,-110.9171222,PALO VERDE RD,36TH ST ACESS,9,,,,,0,,2,,1,,3,,1,,9,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40640,2013,11,26,3,20,26,32.27203611,-110.985775,PRINCE RD,,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40644,2013,10,11,6,21,10,32.20705833,-110.8623472,22ND ST,ALAMO AVE,6,,,,,0,,2,,1,,3,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40711,2013,12,11,4,23,26,32.23498333,-111.0213917,GREASEWOOD RD,,6,,,,,0,,1,,2,,2,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40713,2013,12,14,7,19,41,32.23628056,-110.8886222,SPEEDWAY BLVD,ARCADIA,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40738,2013,11,23,7,17,21,32.30925278,-111.0427583,I-10 FRONTAGE RD,,7,,,,,1,,1,,2,,5,,10,,9,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40002,2014,1,7,3,6,47,32.22132222,-110.97645,CONGRESS ST,,6,,,,,0,,1,,1,,4,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40014,2014,1,22,4,19,11,32.12923056,-110.9867194,I-19,,1,,,,,0,,1,,1,,2,,1,,8,,0,,0,,1,,,,1,1,3,2,19,,530,
4,40018,2014,1,31,6,4,37,32.25033889,-110.9354111,GRANT RD,TUCSON BLVD,6,,,,,0,,2,,1,,3,,10,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40029,2014,2,8,7,1,39,32.19303333,-110.7849722,KRISSY AVE,,6,,,,,0,,1,,1,,2,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40080,2014,3,19,4,10,27,32.21680556,-110.892225,SWAN RD,CECELIA ST,6,,,,,0,,2,,1,,1,,1,,15,,0,,0,,0,,,,1,1,2,1,19,,530,
4,40252,2014,5,18,1,17,0,32.33731944,-111.0294361,CR-INA RD,CR-SHANNON RD,4,,,,,0,,2,,1,,1,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40292,2014,6,18,4,5,53,32.23591111,-110.9785889,SPEEDWAY BLVD,,6,,,,,0,,1,,1,,1,,1,,9,,0,,0,,0,,,,1,1,1,3,19,,530,
4,40404,2014,8,20,4,13,6,32.19971944,-110.8923,29TH ST,SWAN RD,6,,,,,0,,2,,1,,1,,1,,9,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40452,2014,9,6,7,19,55,32.22151944,-110.9393167,BROADWAY BLVD,,6,,,,,0,,1,,1,,3,,1,,8,,0,,0,,0,,,,1,1,2,1,19,,530,
4,40463,2014,9,20,7,18,28,32.27221667,-110.9441278,PRINCE RD,,6,,,,,0,,1,,1,,5,,1,,15,,0,,0,,0,,,,1,1,4,1,19,,530,
4,40467,2014,9,25,5,0,23,32.25387222,-110.978225,ORACLE RD,JACINTO ST,6,,,,,0,,2,,1,,3,,1,,9,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40490,2014,10,7,3,18,29,32.16334444,-110.9602583,IRVINGTON RD,,6,,,,,0,,1,,1,,5,,2,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40504,2014,8,28,5,0,54,32.18229722,-110.9855417,I-19,,1,,,,,1,,1,,1,,3,,1,,8,,0,,0,,1,,,,1,1,1,1,19,,530,
4,40544,2014,11,1,7,22,15,32.26609722,-110.961,1ST AVE,,6,,,,,0,,1,,1,,3,,1,,9,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40545,2014,11,2,1,20,55,32.26661111,-110.961025,1ST AVE,NAVAJO RD,6,,,,,0,,3,,1,,3,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40566,2014,11,27,5,10,25,32.19425556,-110.9903833,COTTONWOOD LN,,6,,,,,0,,1,,1,,1,,1,,9,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40575,2014,12,3,4,19,5,32.23537778,-110.7898667,SPEEDWAY BLVD,HARRISON RD,6,,,,,0,,2,,1,,3,,1,,8,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40650,2014,11,7,6,99,99,99.99990000,999.99990000,HAWKS WING DR,,6,,,,,0,,99,,1,,9,,99,,9,,0,,0,,0,,,,1,1,1,1,19,,530,
4,40008,2015,1,9,6,19,0,32.30886389,-110.8450722,SUNRISE DR,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,3,1,19,,530,
4,40032,2015,1,31,7,18,56,32.20677222,-110.977275,22ND ST,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,2,Rain,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,4,1,19,,530,
4,40074,2015,2,11,4,20,39,32.20532778,-110.8408611,KOLB RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40077,2015,2,13,6,16,49,32.22910833,-110.7775389,CONSTITUTION PL,CONSTITUTION DR,6,7,Local,2,Urban,0,No,10,L-Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,98,Not Reported,1,1,1,1,19,,530,
4,40149,2015,3,12,5,20,51,32.23276944,-110.8409056,KOLB RD,ROSEWOOD ST,6,3,Principal Arterial - Other,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40237,2015,4,20,2,8,38,32.19944722,-110.9904056,SILVERLAKE RD,COTTONWOOD LN,6,4,Minor Arterial,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40243,2015,4,25,7,3,40,32.16295833,-110.9969556,IRVINGTON RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40298,2015,5,21,5,17,0,32.29446111,-111.025825,RUTHRAUFF RD,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,4,On Roadside,1,Daylight,98,Not Reported,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,1,1,19,,530,
4,40307,2015,5,29,6,21,49,32.20601389,-110.8750889,CRAYCROFT RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,3,1,19,,530,
4,40426,2015,7,1,4,21,9,32.20683333,-110.9651528,22ND ST,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40436,2015,7,11,7,9,48,32.22149444,-110.9096944,BROADWAY BLVD,ALVERNON WAY,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40442,2015,7,22,4,20,7,32.20676389,-110.9774417,22ND ST,OSBORN AVE,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,10,Cloudy,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40576,2015,9,12,7,23,40,32.12859722,-110.9612694,SR-19B NOGALES HWY,ARAGON RD,3,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,2,1,1,1,19,,530,
4,40579,2015,9,16,4,8,30,32.20681667,-110.8750528,22ND ST,CRAYCROFT RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40580,2015,9,16,4,21,12,32.18561111,-110.9609611,I-10 FRONTAGE RD BENSON HWY,,7,1,Interstate,2,Urban,1,Yes,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,1,1,1,1,19,,530,
4,40586,2015,9,29,3,5,28,32.32298889,-111.0138361,CR-ORANGE GROVE RD,,4,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,1,1,19,,530,
4,40631,2015,10,12,2,13,44,32.24336111,-110.8583333,PIMA ST,WILMOT RD,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,3,On Median,1,Daylight,1,Clear,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40648,2015,10,22,5,19,34,32.13406389,-110.97795,VALENCIA RD,12TH AVE,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,1,1,2,1,19,,530,
4,40689,2015,11,15,1,6,4,32.22811389,-110.8238222,PANTANO RD,5TH ST,6,4,Minor Arterial,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,2,Rain,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40777,2015,12,24,5,23,37,32.22094167,-110.8414278,BROADWAY BLVD,KOLB RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,,530,
4,40036,2016,2,4,5,6,36,32.2507,-110.9609833,1ST AVE,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,6,Dark - Unknown Lighting,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,2,19,PIMA (19),530,TUCSON
4,40054,2016,2,20,7,13,13,32.22135278,-110.861575,BROADWAY BLVD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40283,2016,5,2,2,21,25,32.13891389,-110.9616028,SR-19B NOGALES HWY,,3,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40299,2016,5,25,4,17,57,32.10586389,-110.7862833,BAINBRIDGE ST,CASTLE BAY ST,6,7,Local,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,98,Not Reported,1,1,1,1,19,PIMA (19),530,TUCSON
4,40353,2016,6,4,7,20,22,32.27224167,-110.9413361,PRINCE RD,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40359,2016,6,7,3,22,20,32.1654,-110.9681806,6TH AVE,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40360,2016,6,10,6,14,6,32.27203333,-110.9610861,PRINCE RD,1ST AVE,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,10,Cloudy,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40366,2016,6,13,2,20,24,32.13388056,-110.99955,VALENCIA RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40368,2016,6,14,3,20,15,32.153,-110.919075,CR-BENSON HWY,,4,5,Major Collector,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40372,2016,6,16,5,23,5,32.25057778,-110.8905222,GRANT RD,MOUNTAIN VIEW AVE,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
